phrase l2,surprisal_phrase l2,sentence l2,surprisal_sentence l2,phrase ru,surprisal_phrase ru,sentence ru,surprisal_sentence ru,literal translation,surprisal_literal translation,phrase ru with literal,surprisal_phrase ru with literal
w rezultacie czego,"{'w': 0.0, 'rezultacie': 28.938556671142578, 'czego': 13.95689582824707}","kości zostają rzucone, w rezultacie czego wydarza się to, co jakoby - nieuniknione i nieuchronne.","{'kosci': 13.879270553588867, 'zostaja': 18.213655471801758, 'rzucone,': 25.104256629943848, 'w': 3.260263442993164, 'rezultacie': 18.08709716796875, 'czego': 12.263233184814453, 'wydarza': 15.204776763916016, 'sie': 6.981064796447754, 'to,': 9.422562599182129, 'co': 5.344139099121094, 'jakoby': 12.461217880249023, '-': 7.755063056945801, 'nieuniknione': 36.27488708496094, 'i': 4.391632080078125, 'nieuchronne.': 23.36520004272461}",в результате,"{'в': 0.0, 'результате': 7.627569198608398}","кости брошены, в результате происходит то, что якобы неизбежно и неотвратимо.","{'кости': 0.0, 'брошены,': 17.908893585205078, 'в': 4.014402389526367, 'результате': 5.180624008178711, 'происходит': 7.8610992431640625, 'то,': 5.744185447692871, 'что': 0.20282554626464844, 'якобы': 10.332941055297852, 'неизбежно': 6.028390884399414, 'и': 3.093473434448242, 'неотвратимо.': 6.0777130126953125}",в результате чего,"{'в': 0.0, 'результате': 7.627569198608398, 'чего': 2.66827392578125}","кости брошены, в результате чего чего происходит то, что якобы неизбежно и неотвратимо.","{'кости': 0.0, 'брошены,': 17.908893585205078, 'в': 4.014402389526367, 'результате': 5.180624008178711, 'чего': 8.717639923095703, 'происходит': 5.4331464767456055, 'то,': 7.021938323974609, 'что': 0.12890243530273438, 'якобы': 10.507139205932617, 'неизбежно': 6.562952041625977, 'и': 3.3073787689208984, 'неотвратимо.': 5.809544563293457}"
na świecie,"{'na': 0.0, 'swiecie': 25.471016883850098}","rzecz w tym, że wszystko, absolutnie wszystko na świecie, ma trzy aury.","{'rzecz': 9.891860008239746, 'w': 7.114408493041992, 'tym,': 12.25335693359375, 'ze': 3.810133934020996, 'wszystko,': 10.920138359069824, 'absolutnie': 16.185214042663574, 'wszystko': 4.235760688781738, 'na': 5.254030227661133, 'swiecie,': 12.877302169799805, 'ma': 6.740971565246582, 'trzy': 8.84262466430664, 'aury.': 19.977543830871582}",на свете,"{'на': 0.0, 'свете': 10.170262336730957}","дело в том, что все, абсолютно все на свете имеет три ауры.","{'дело': 0.0, 'в': 3.056049346923828, 'том,': 0.6493082046508789, 'что': 0.05627250671386719, 'все,': 8.072493553161621, 'абсолютно': 6.122224807739258, 'все': 0.06930160522460938, 'на': 5.108970642089844, 'свете': 1.7561674118041992, 'имеет': 3.221864700317383, 'три': 6.040427207946777, 'ауры.': 13.535429000854492}",на мир,"{'на': 0.0, 'мир': 9.6217041015625}","дело в том, что все, абсолютно все на мир имеет три ауры.","{'дело': 0.0, 'в': 3.056049346923828, 'том,': 0.6493082046508789, 'что': 0.05627250671386719, 'все,': 8.072493553161621, 'абсолютно': 6.122224807739258, 'все': 0.06930160522460938, 'на': 5.108970642089844, 'мир': 11.212597846984863, 'имеет': 6.999229431152344, 'три': 6.103542327880859, 'ауры.': 12.11168384552002}"
chyba że,"{'chyba': 12.6226167678833, 'ze': 10.430634498596191}",chyba że książę niedomaga.,"{'chyba': 12.6226167678833, 'ze': 10.430634498596191, 'ksiaze': 20.005647659301758, 'niedomaga.': 28.04828929901123}",разве что,"{'разве': 5.351574897766113, 'что': 2.0829334259033203}",разве что вы хвораете.,"{'разве': 5.351574897766113, 'что': 2.0829334259033203, 'вы': 5.191829681396484, 'хвораете.': 15.266528129577637}",кажется же,"{'кажется': 10.751697540283203, 'же': 6.930394649505615}",кажется же вы хвораете.,"{'кажется': 10.751697540283203, 'же': 6.930393695831299, 'вы': 8.020277976989746, 'хвораете.': 17.100929260253906}"
w tym,"{'w': 0.0, 'tym': 15.348816871643066}","turystyka przyrodnicza przyciąga osoby lubiące spędzać czas na łonie natury, podziwiać krajobrazy, w tym dziką roślinność i zwierzęta.","{'turystyka': 33.04188823699951, 'przyrodnicza': 25.05215549468994, 'przyciaga': 22.899996757507324, 'osoby': 12.032726287841797, 'lubiace': 20.67635440826416, 'spedzac': 24.500468254089355, 'czas': 9.838197708129883, 'na': 5.34984016418457, 'lonie': 16.740724563598633, 'natury,': 15.645806312561035, 'podziwiac': 18.02492332458496, 'krajobrazy,': 23.458288192749023, 'w': 3.05629825592041, 'tym': 5.810402870178223, 'dzika': 14.768391609191895, 'roslinnosc': 30.67262077331543, 'i': 3.0496435165405273, 'zwierzeta.': 22.70233726501465}",в том числе,"{'в': 0.0, 'том': 6.044155597686768, 'числе': 0.1317615509033203}","природный туризм интересен для тех, кто любит ездить на природу, чтобы насладиться ландшафтом, в том числе дикими зверьми и растениями.","{'природный': 7.805634498596191, 'туризм': 6.310296058654785, 'интересен': 10.830609321594238, 'для': 2.359577178955078, 'тех,': 2.279958724975586, 'кто': 0.1389789581298828, 'любит': 1.4020214080810547, 'ездить': 5.727617263793945, 'на': 1.315988540649414, 'природу,': 1.8768177032470703, 'чтобы': 5.281622886657715, 'насладиться': 3.3196516036987305, 'ландшафтом,': 7.71966552734375, 'в': 5.48445987701416, 'том': 1.7042245864868164, 'числе': 0.0041484832763671875, 'дикими': 5.459316253662109, 'зверьми': 7.693536758422852, 'и': 1.3130989074707031, 'растениями.': 3.956737518310547}",в том,"{'в': 0.0, 'том': 6.044155597686768}","природный туризм интересен для тех, кто любит ездить на природу, чтобы насладиться ландшафтом, в том дикими зверьми и растениями.","{'природный': 7.805634498596191, 'туризм': 6.310296058654785, 'интересен': 10.830609321594238, 'для': 2.359577178955078, 'тех,': 2.279958724975586, 'кто': 0.1389789581298828, 'любит': 1.4020214080810547, 'ездить': 5.727617263793945, 'на': 1.315988540649414, 'природу,': 1.8768177032470703, 'чтобы': 5.281622886657715, 'насладиться': 3.3196516036987305, 'ландшафтом,': 7.71966552734375, 'в': 5.48445987701416, 'том': 1.7042245864868164, 'дикими': 21.409113883972168, 'зверьми': 8.756281852722168, 'и': 1.3058338165283203, 'растениями.': 5.707134246826172}"
jak tylko,"{'jak': 6.630247116088867, 'tylko': 13.177800178527832}","jak tylko dolatywał mnie zapach spalonego węgla, od razu stawał mi przed oczyma początek mojej służby.","{'jak': 6.630248546600342, 'tylko': 13.1777982711792, 'dolatywal': 29.578533172607422, 'mnie': 10.890623092651367, 'zapach': 11.440088272094727, 'spalonego': 23.676340103149414, 'wegla,': 17.74007225036621, 'od': 5.603952407836914, 'razu': 13.119476318359375, 'stawal': 14.592963218688965, 'mi': 6.748495101928711, 'przed': 9.690216064453125, 'oczyma': 18.050275802612305, 'poczatek': 16.961905479431152, 'mojej': 14.169893264770508, 'sluzby.': 18.842243194580078}",как только,"{'как': 0.0, 'только': 5.052468299865723}","как только я слышал запах перегоревшего каменного угля, я тотчас представлял себе начало моей службы.","{'как': 0.0, 'только': 5.052467346191406, 'я': 1.4294395446777344, 'слышал': 8.514348030090332, 'запах': 6.336636543273926, 'перегоревшего': 13.194225311279297, 'каменного': 10.75471305847168, 'угля,': 0.3721275329589844, 'тотчас': 4.886216163635254, 'представлял': 5.444492340087891, 'себе': 0.31456756591796875, 'начало': 10.140192031860352, 'моей': 4.899702072143555, 'службы.': 6.960847854614258}",как лишь,"{'как': 0.0, 'лишь': 7.367734909057617}","как лишь я слышал запах перегоревшего каменного угля, я тотчас представлял себе начало моей службы.","{'как': 0.0, 'лишь': 7.367735862731934, 'я': 1.9665918350219727, 'слышал': 7.523301124572754, 'запах': 6.655823707580566, 'перегоревшего': 13.574560165405273, 'каменного': 10.073565483093262, 'угля,': 0.8186817169189453, 'тотчас': 4.338369369506836, 'представлял': 5.80615234375, 'себе': 0.3280181884765625, 'начало': 10.052485466003418, 'моей': 4.8654680252075195, 'службы.': 6.97934627532959}"
albo i,"{'albo': 9.213041305541992, 'i': 9.751408576965332}",trądem nas zarazić gotów! albo i czym gorszym!,"{'tradem': 12.651448249816895, 'nas': 13.15539264678955, 'zarazic': 19.27865982055664, 'gotow!': 22.75624179840088, 'albo': 12.747271537780762, 'i': 5.089428901672363, 'czym': 11.25834846496582, 'gorszym!': 23.363478660583496}",а то и,"{'а': 0.0, 'то': 6.535887241363525, 'и': 2.533196449279785}",заразит нас лепрой-то! а то и чем похуже!,"{'заразит': 12.733529090881348, 'нас': 4.464262008666992, 'лепрой-то!': 25.667015075683594, 'а': 7.222970008850098, 'то': 2.7210960388183594, 'и': 1.8645896911621094, 'чем': 4.893312454223633, 'похуже!': 2.254098892211914}",либо и,"{'либо': 0.0, 'и': 5.014589786529541}",заразит нас лепрой-то! либо и чем похуже!,"{'заразит': 12.733529090881348, 'нас': 4.464260101318359, 'лепрой-то!': 25.667015075683594, 'либо': 12.258142471313477, 'и': 5.807887077331543, 'чем': 9.39293384552002, 'похуже!': 6.82228946685791}"
od momentu kiedy,"{'od': 0.0, 'momentu': 19.638492584228516, 'kiedy': 16.96079730987549}","mniej więcej godzinę od momentu, kiedy zamilkły ostatnie strzały, wolf powiedział, że pojedzie na zwiad i pojechał sam.","{'mniej': 14.784995079040527, 'wiecej': 17.138065338134766, 'godzine': 13.38396167755127, 'od': 6.612906455993652, 'momentu,': 15.84161376953125, 'kiedy': 6.5640411376953125, 'zamilkly': 28.547517776489258, 'ostatnie': 12.563385009765625, 'strzaly,': 22.311735153198242, 'wolf': 13.609312057495117, 'powiedzial,': 16.6210298538208, 'ze': 4.169289588928223, 'pojedzie': 16.379972457885742, 'na': 5.956121444702148, 'zwiad': 9.646751403808594, 'i': 8.57741928100586, 'pojechal': 17.403488159179688, 'sam.': 12.2686128616333}",после того как,"{'после': 0.0, 'того': 3.2788333892822266, 'как': 1.133946418762207}","приблизительно через час после того, как замолкли последние выстрелы, вольф заявил, что поедет на разведку, и уехал один.","{'приблизительно': 6.916111946105957, 'через': 3.8163938522338867, 'час': 2.245737075805664, 'после': 1.235011100769043, 'того,': 1.8652839660644531, 'как': 0.013763427734375, 'замолкли': 12.29947566986084, 'последние': 2.660982131958008, 'выстрелы,': 2.681123733520508, 'вольф': 13.341629028320312, 'заявил,': 11.760918617248535, 'что': 0.018220901489257812, 'поедет': 7.991785049438477, 'на': 2.2431888580322266, 'разведку,': 5.617979049682617, 'и': 1.5374107360839844, 'уехал': 4.407121658325195, 'один.': 4.745016098022461}",от момента когда,"{'от': 0.0, 'момента': 10.262303352355957, 'когда': 5.652643203735352}","приблизительно через час от того момента когда замолкли последние выстрелы, вольф заявил, что поедет на разведку, и уехал один.","{'приблизительно': 6.916111946105957, 'через': 3.8163938522338867, 'час': 2.245737075805664, 'от': 5.914134979248047, 'того': 4.070828437805176, 'момента': 3.9398841857910156, 'когда': 3.322063446044922, 'замолкли': 13.963260650634766, 'последние': 3.6123485565185547, 'выстрелы,': 3.012472152709961, 'вольф': 13.779220581054688, 'заявил,': 12.164743423461914, 'что': 0.03977775573730469, 'поедет': 8.17689323425293, 'на': 2.2562484741210938, 'разведку,': 5.374403953552246, 'и': 1.6451587677001953, 'уехал': 5.6255598068237305, 'один.': 4.960391998291016}"
im większy,"{'im': 0.0, 'wiekszy': 33.536179542541504}","a im większy sekret, tym większa nagroda.","{'a': 0.0, 'im': 9.093897819519043, 'wiekszy': 27.1624174118042, 'sekret,': 12.708250045776367, 'tym': 9.011739730834961, 'wieksza': 9.627540588378906, 'nagroda.': 19.299118041992188}",чем больше,"{'чем': 0.0, 'больше': 7.0220184326171875}","а чем больше тайна, тем больше награда.","{'а': 0.0, 'чем': 7.36765193939209, 'больше': 1.1138954162597656, 'тайна,': 11.904449462890625, 'тем': 0.05304145812988281, 'награда.': 8.562491416931152}",их больше,"{'их': 0.0, 'больше': 9.508668899536133}","а их больше тайна, тем больше награда.","{'а': 0.0, 'их': 7.282024383544922, 'больше': 2.012044906616211, 'тайна,': 17.009167671203613, 'тем': 7.17445182800293, 'награда.': 8.301383972167969}"
choć i,"{'choc': 7.138018608093262, 'i': 15.10835075378418}","mówię ci to, byś znał moje zamiary, choć i tak z pewnością domyśliłeś się ich po pytaniach, które stawiałem schillingowi.","{'mowie': 12.653775691986084, 'ci': 12.851377487182617, 'to,': 11.639460563659668, 'bys': 14.887703895568848, 'znal': 13.454150199890137, 'moje': 11.971477508544922, 'zamiary,': 22.090993881225586, 'choc': 7.929587364196777, 'i': 6.02580451965332, 'tak': 4.7867889404296875, 'z': 3.5013904571533203, 'pewnoscia': 24.76396083831787, 'domysliles': 29.813325881958008, 'sie': 9.027475357055664, 'ich': 8.741464614868164, 'po': 5.046466827392578, 'pytaniach,': 22.401180267333984, 'ktore': 7.1385040283203125, 'stawialem': 20.84431743621826, 'schillingowi.': 26.348812103271484}",хотя и,"{'хотя': 0.0, 'и': 2.9051742553710938}","говорю тебе об этом, чтобы ты знал о моих намерениях, хотя и так, вероятно, ты о них догадывался по тем вопросам, которые я задавал шиллингу.","{'говорю': 5.030487060546875, 'тебе': 3.206912040710449, 'об': 5.7527923583984375, 'этом,': 1.8545894622802734, 'чтобы': 3.5414066314697266, 'ты': 2.363189697265625, 'знал': 1.7371711730957031, 'о': 5.342757225036621, 'моих': 2.502619743347168, 'намерениях,': 3.6682424545288086, 'хотя': 5.26993465423584, 'и': 2.0960254669189453, 'так,': 8.145483016967773, 'вероятно,': 4.720698356628418, 'них': 0.04841804504394531, 'догадывался': 3.432126998901367, 'по': 6.651071548461914, 'тем': 4.314464569091797, 'вопросам,': 4.105286598205566, 'которые': 0.4575233459472656, 'я': 0.8686256408691406, 'задавал': 1.1270732879638672, 'шиллингу.': 19.872177124023438}",хочешь и,"{'хочешь': 8.385931968688965, 'и': 4.949987411499023}","говорю тебе об этом, чтобы ты знал о моих намерениях, хочешь и так, вероятно, ты о них догадывался по тем вопросам, которые я задавал шиллингу.","{'говорю': 5.030487060546875, 'тебе': 3.206912040710449, 'об': 5.7527923583984375, 'этом,': 1.8545894622802734, 'чтобы': 3.5414066314697266, 'ты': 3.329483985900879, 'знал': 1.7371711730957031, 'о': 6.114330291748047, 'моих': 2.502619743347168, 'намерениях,': 3.6682424545288086, 'хочешь': 7.868382453918457, 'и': 5.864616394042969, 'так,': 5.389150619506836, 'вероятно,': 12.297297477722168, 'них': 0.2386322021484375, 'догадывался': 3.7101974487304688, 'по': 6.012102127075195, 'тем': 4.315656661987305, 'вопросам,': 3.884023666381836, 'которые': 0.3902263641357422, 'я': 0.9321670532226562, 'задавал': 1.227325439453125, 'шиллингу.': 20.137036323547363}"
z tego że,"{'z': 0.0, 'tego': 15.99390983581543, 'ze': 7.674376487731934}","pomiędzy nią a resztą pracowników nastąpiła krótka przerwa w czasie, wynikła z tego, że wszyscy najpierw podążyli w kierunku źródła hałasu.","{'pomiedzy': 22.461889266967773, 'nia': 11.253664016723633, 'a': 5.791398048400879, 'reszta': 18.152013778686523, 'pracownikow': 24.041016578674316, 'nastapila': 26.410947799682617, 'krotka': 16.112525939941406, 'przerwa': 18.21809196472168, 'w': 2.4425106048583984, 'czasie,': 12.343401908874512, 'wynikla': 20.512828826904297, 'z': 3.109630584716797, 'tego,': 9.123936653137207, 'ze': 4.041897773742676, 'wszyscy': 15.132466316223145, 'najpierw': 16.949180603027344, 'podazyli': 21.50208282470703, 'kierunku': 16.71408176422119, 'zrodla': 16.94977855682373, 'halasu.': 25.02657127380371}",оттого что,"{'оттого': 6.842520713806152, 'что': 2.297365188598633}","между ней и остальными сотрудниками во времени оказался короткий перерыв, возникший оттого, что все в первую очередь кидались в направлении источника шума.","{'между': 0.0, 'ней': 6.955554008483887, 'и': 0.13116073608398438, 'остальными': 5.730356216430664, 'сотрудниками': 6.548553943634033, 'во': 7.536272048950195, 'времени': 6.569055557250977, 'оказался': 7.777741432189941, 'короткий': 7.586742401123047, 'перерыв,': 3.9834470748901367, 'возникший': 8.14406967163086, 'оттого,': 5.677544593811035, 'что': 0.00299835205078125, 'все': 4.334085464477539, 'в': 2.6585655212402344, 'первую': 6.716841697692871, 'очередь': 0.2945117950439453, 'кидались': 10.723129272460938, 'направлении': 8.020155906677246, 'источника': 6.7816057205200195, 'шума.': 2.514331817626953}",из того же,"{'из': 0.0, 'того': 7.502311706542969, 'же': 3.4873600006103516}","между ней и остальными сотрудниками во времени оказался короткий перерыв, возникший из того же все в первую очередь кидались в направлении источника шума.","{'между': 0.0, 'ней': 6.955554008483887, 'и': 0.13116073608398438, 'остальными': 5.730356216430664, 'сотрудниками': 6.548553943634033, 'во': 7.536272048950195, 'времени': 6.569055557250977, 'оказался': 7.777741432189941, 'короткий': 7.586742401123047, 'перерыв,': 3.9834470748901367, 'возникший': 8.14406967163086, 'из': 1.7408828735351562, 'того': 8.081488609313965, 'же': 3.5524139404296875, 'все': 8.47086238861084, 'в': 1.3509407043457031, 'первую': 8.042872428894043, 'очередь': 0.24098587036132812, 'кидались': 16.164511680603027, 'направлении': 8.347497940063477, 'источника': 6.390536308288574, 'шума.': 3.4949607849121094}"
ale przecież,"{'ale': 0.0, 'przeciez': 27.725287437438965}",ale przecież on tu diabli wiedzą jak narozrabia!,"{'ale': 0.0, 'przeciez': 27.725279808044434, 'on': 7.410272598266602, 'tu': 7.695003509521484, 'diabli': 19.965394020080566, 'wiedza': 11.372922897338867, 'jak': 6.3494977951049805, 'narozrabia!': 40.084346771240234}",да ведь,"{'да': 0.0, 'ведь': 8.807609558105469}",да ведь он тут черт знает чего натворит!,"{'да': 0.0, 'ведь': 8.807609558105469, 'он': 4.9305620193481445, 'тут': 6.321728706359863, 'черт': 9.792821884155273, 'знает': 0.47310638427734375, 'чего': 4.486812591552734, 'натворит!': 6.182857513427734}",а ведь,"{'а': 0.0, 'ведь': 7.382898330688477}",а ведь он тут черт знает чего натворит!,"{'а': 0.0, 'ведь': 7.382898330688477, 'он': 3.762798309326172, 'тут': 6.678136825561523, 'черт': 9.746336936950684, 'знает': 0.45855712890625, 'чего': 4.41119384765625, 'натворит!': 6.533097267150879}"
gdyby chociaż,"{'gdyby': 17.14704418182373, 'chociaz': 27.131824493408203}","i gdyby chociaż los zesłał mu skruchę, gorącą skruchę, która łamie serce, spędza sen z powiek, taką skruchę, której straszliwe męczarnie nasuwają myśl o pętli i topieli!","{'i': 5.33419132232666, 'gdyby': 23.496193885803223, 'chociaz': 21.684526443481445, 'los': 9.894729614257812, 'zeslal': 22.474778175354004, 'mu': 7.2720136642456055, 'skruche,': 5.502025604248047, 'goraca': 19.227540016174316, 'ktora': 11.975764274597168, 'lamie': 14.467900276184082, 'serce,': 15.900800704956055, 'spedza': 15.411492347717285, 'sen': 7.859254837036133, 'z': 6.569209098815918, 'powiek,': 19.491580963134766, 'taka': 9.9205904006958, 'ktorej': 15.021549224853516, 'straszliwe': 23.1618013381958, 'meczarnie': 22.00401210784912, 'nasuwaja': 28.14518642425537, 'mysl': 10.934890747070312, 'o': 6.830262184143066, 'petli': 15.489368438720703, 'topieli!': 23.417759895324707}",хотя бы,"{'хотя': 0.0, 'бы': 3.644430160522461}","и хотя бы судьба послала ему раскаяние ― жгучее раскаяние, разбивающее сердце, отгоняющее сон, такое раскаяние, от ужасных мук которого мерещится петля и омут!","{'и': 2.5330896377563477, 'хотя': 8.482218742370605, 'бы': 0.2400798797607422, 'судьба': 12.080150604248047, 'послала': 7.422939777374268, 'ему': 2.8498029708862305, 'раскаяние': 10.830673217773438, '―': 10.771065711975098, 'жгучее': 13.115328788757324, 'раскаяние,': 3.9041080474853516, 'разбивающее': 9.553691864013672, 'сердце,': 2.6193580627441406, 'отгоняющее': 8.31737995147705, 'сон,': 5.828762054443359, 'такое': 6.823685646057129, 'от': 2.9310779571533203, 'ужасных': 13.413698196411133, 'мук': 2.915074348449707, 'которого': 0.3347816467285156, 'мерещится': 11.103708267211914, 'петля': 9.541143417358398, 'омут!': 16.73708724975586}",где бы,"{'где': 0.0, 'бы': 5.36677360534668}","и где бы судьба послала ему раскаяние ― жгучее раскаяние, разбивающее сердце, отгоняющее сон, такое раскаяние, от ужасных мук которого мерещится петля и омут!","{'и': 2.4706830978393555, 'где': 8.079419136047363, 'бы': 4.509571075439453, 'судьба': 9.898656845092773, 'послала': 6.127804756164551, 'ему': 3.9846248626708984, 'раскаяние': 11.691276550292969, '―': 11.339889526367188, 'жгучее': 13.160419464111328, 'раскаяние,': 3.397003173828125, 'разбивающее': 8.699056625366211, 'сердце,': 2.350186347961426, 'отгоняющее': 8.56324291229248, 'сон,': 5.5875091552734375, 'такое': 6.6056413650512695, 'от': 2.9357757568359375, 'ужасных': 13.315681457519531, 'мук': 2.786417007446289, 'которого': 0.44378662109375, 'мерещится': 11.205010414123535, 'петля': 9.449951171875, 'омут!': 16.313937187194824}"
tym bardziej,"{'tym': 5.35389518737793, 'bardziej': 27.300536155700684}",ani tym bardziej na trzymających stronę albrechta katolików.,"{'ani': 0.0, 'tym': 14.089723110198975, 'bardziej': 21.799266815185547, 'na': 6.060124397277832, 'trzymajacych': 24.181896209716797, 'strone': 14.288702964782715, 'albrechta': 26.22824764251709, 'katolikow.': 19.114296913146973}",тем более,"{'тем': 0.0, 'более': 6.097871780395508}","ни, тем более, на католиков, принявших сторону альбрехта.","{'ни,': 3.2791099548339844, 'тем': 7.2785162925720215, 'более,': 2.450167655944824, 'на': 5.032768249511719, 'католиков,': 13.002853393554688, 'принявших': 7.9009857177734375, 'сторону': 5.778942108154297, 'альбрехта.': 19.762669563293457}",тем больше,"{'тем': 0.0, 'больше': 6.670429229736328}","ни, тем больше, на католиков, принявших сторону альбрехта.","{'ни,': 3.2791099548339844, 'тем': 7.2785162925720215, 'больше,': 7.462582588195801, 'на': 5.749856948852539, 'католиков,': 16.148974418640137, 'принявших': 8.1156644821167, 'сторону': 5.491421699523926, 'альбрехта.': 19.17695426940918}"
zanim,{'zanim': 10.747000694274902},"zanim się połapią, że to była rozgrywka.","{'zanim': 10.747000694274902, 'sie': 11.652265548706055, 'polapia,': 28.064642906188965, 'ze': 5.078849792480469, 'to': 5.490598678588867, 'byla': 10.274054527282715, 'rozgrywka.': 26.42208480834961}",прежде чем,"{'прежде': 3.3745765686035156, 'чем': 1.7339153289794922}","прежде, чем они спохватятся, что это был розыгрыш.","{'прежде,': 5.863774299621582, 'чем': 0.26603126525878906, 'они': 4.281471252441406, 'спохватятся,': 9.521244049072266, 'что': 2.0897769927978516, 'это': 3.8694534301757812, 'был': 4.199499130249023, 'розыгрыш.': 6.100622177124023}",за ним,"{'за': 0.0, 'ним': 7.953647613525391}","за ним они спохватятся, что это был розыгрыш.","{'за': 0.0, 'ним': 7.953647613525391, 'они': 6.751405715942383, 'спохватятся,': 15.628000259399414, 'что': 2.842592239379883, 'это': 4.062658309936523, 'был': 3.713566780090332, 'розыгрыш.': 5.769122123718262}"
jak głosi fama,"{'jak': 6.630247116088867, 'glosi': 21.845637321472168, 'fama': 14.892452239990234}","do sierotek, które, jak głosi fama, ostro maszerują na północ i lada moment tu będą.","{'do': 0.0, 'sierotek,': 37.01341438293457, 'ktore,': 16.808095932006836, 'jak': 6.945098876953125, 'glosi': 18.46374797821045, 'fama,': 16.781033515930176, 'ostro': 10.645806312561035, 'maszeruja': 29.993170738220215, 'na': 4.936732292175293, 'polnoc': 14.994253158569336, 'i': 5.212669372558594, 'lada': 9.613483428955078, 'moment': 10.872413635253906, 'tu': 8.891928672790527, 'beda.': 13.2037353515625}",по слухам,"{'по': 0.0, 'слухам': 9.029349327087402}","к сиротам, которые, по слухам, идут маршем на север и вот-вот будут здесь.","{'к': 0.0, 'сиротам,': 19.73970127105713, 'которые,': 6.741011619567871, 'по': 2.04685115814209, 'слухам,': 4.490888595581055, 'идут': 7.762148857116699, 'маршем': 7.1952972412109375, 'на': 1.6918010711669922, 'север': 4.065853118896484, 'и': 2.9423561096191406, 'вот-вот': 7.260560035705566, 'будут': 3.058009147644043, 'здесь.': 2.0209646224975586}",как голос славы,"{'как': 0.0, 'голос': 8.925078392028809, 'славы': 12.537875175476074}","к сиротам, которые, как голос славы, идут маршем на север и вот-вот будут здесь.","{'к': 0.0, 'сиротам,': 19.73970127105713, 'которые,': 6.741011619567871, 'как': 1.7377395629882812, 'голос': 11.680827140808105, 'славы,': 11.888715744018555, 'идут': 6.145046234130859, 'маршем': 8.750752449035645, 'на': 2.8187427520751953, 'север': 4.863816261291504, 'и': 2.6958580017089844, 'вот-вот': 8.7472562789917, 'будут': 3.1712379455566406, 'здесь.': 2.8818531036376953}"
w taki oto sposób,"{'w': 0.0, 'taki': 18.127166748046875, 'oto': 10.982318878173828, 'sposob': 16.22141170501709}","w taki oto sposób wiem, kto położył kres romansowi wirydy hornig.","{'w': 0.0, 'taki': 18.127166748046875, 'oto': 10.982319831848145, 'sposob': 16.221409797668457, 'wiem,': 18.722359657287598, 'kto': 6.658400535583496, 'polozyl': 16.876863479614258, 'kres': 10.254411697387695, 'romansowi': 27.60819911956787, 'wirydy': 20.671627044677734, 'hornig.': 23.280503273010254}",таким образом,"{'таким': 4.949761390686035, 'образом': 0.5503902435302734}","таким образом, я знаю, кто положил конец роману вириды горниг.","{'таким': 4.949761390686035, 'образом,': 1.359757423400879, 'я': 5.000211715698242, 'знаю,': 6.3007612228393555, 'кто': 4.096251487731934, 'положил': 8.926767349243164, 'конец': 2.5731544494628906, 'роману': 9.606344223022461, 'вириды': 25.28298282623291, 'горниг.': 27.57547378540039}",таким вот способом,"{'таким': 4.949761390686035, 'вот': 4.483659744262695, 'способом': 3.358509063720703}","таким вот способом, я знаю, кто положил конец роману вириды горниг.","{'таким': 4.949761390686035, 'вот': 4.483659744262695, 'способом,': 5.423172950744629, 'я': 4.519741058349609, 'знаю,': 6.728233337402344, 'кто': 4.96051025390625, 'положил': 9.187939643859863, 'конец': 2.9701766967773438, 'роману': 9.427475929260254, 'вириды': 25.55548095703125, 'горниг.': 26.950819969177246}"
w każdym razie,"{'w': 0.0, 'kazdym': 28.808109283447266, 'razie': 14.89030933380127}",w każdym razie na węgry wywieźć cię nie zdołam.,"{'w': 0.0, 'kazdym': 28.808110237121582, 'razie': 14.89030933380127, 'na': 5.990030288696289, 'wegry': 18.764436721801758, 'wywiezc': 22.13858699798584, 'cie': 14.748994827270508, 'nie': 6.905444145202637, 'zdolam.': 23.400976181030273}",во всяком случае,"{'во': 0.0, 'всяком': 8.503047943115234, 'случае': 0.010145187377929688}","во всяком случае, в венгрию я вывести тебя не смогу.","{'во': 0.0, 'всяком': 8.503047943115234, 'случае,': 0.3202199935913086, 'в': 2.790818214416504, 'венгрию': 18.13429355621338, 'я': 3.31973934173584, 'вывести': 14.691021919250488, 'тебя': 4.455735206604004, 'не': 0.33663177490234375, 'смогу.': 2.277578353881836}",в каждом случае,"{'в': 0.0, 'каждом': 8.338976860046387, 'случае': 2.5585012435913086}","в каждом случае, в венгрию я вывести тебя не смогу.","{'в': 3.006657600402832, 'каждом': 8.338976860046387, 'случае,': 5.820998191833496, 'венгрию': 20.461545944213867, 'я': 4.731997489929199, 'вывести': 15.151444435119629, 'тебя': 7.96449089050293, 'не': 0.2809181213378906, 'смогу.': 2.7026138305664062}"
